名称,年份,地区生产总值(万元)
陕西省宝鸡市太白县,2017,224500.0
陕西省宝鸡市太白县,2018,276957.0
陕西省宝鸡市太白县,2019,302589.0
陕西省宝鸡市太白县,2020,374673.0
陕西省咸阳市秦都区,2009,1723400.0
陕西省咸阳市秦都区,2010,2078100.0
陕西省咸阳市秦都区,2011,2791700.0
陕西省咸阳市秦都区,2012,3300400.0
陕西省咸阳市秦都区,2013,3752900.0
陕西省咸阳市秦都区,2014,4250100.0
陕西省咸阳市秦都区,2015,4665400.0
陕西省咸阳市秦都区,2016,5196000.0
陕西省咸阳市秦都区,2017,4010000.0
陕西省咸阳市秦都区,2018,3828200.0
陕西省咸阳市秦都区,2019,3438500.0
陕西省咸阳市秦都区,2020,3619400.0
陕西省咸阳市杨陵区,2009,398600.0
陕西省咸阳市杨陵区,2010,472900.0
陕西省咸阳市杨陵区,2011,607900.0
陕西省咸阳市杨陵区,2012,725400.0
陕西省咸阳市杨陵区,2013,847100.0
陕西省咸阳市杨陵区,2014,932000.0
陕西省咸阳市杨陵区,2015,1042300.0
陕西省咸阳市杨陵区,2016,1189800.0
陕西省咸阳市杨陵区,2017,1412700.0
陕西省咸阳市杨陵区,2018,1504600.0
陕西省咸阳市杨陵区,2019,1667700.0
陕西省咸阳市杨陵区,2020,1517100.0
陕西省咸阳市渭城区,2009,1496700.0
陕西省咸阳市渭城区,2010,1951400.0
陕西省咸阳市渭城区,2011,2280100.0
陕西省咸阳市渭城区,2012,2664400.0
陕西省咸阳市渭城区,2013,3052200.0
陕西省咸阳市渭城区,2014,3164300.0
陕西省咸阳市渭城区,2015,3130900.0
陕西省咸阳市渭城区,2016,3449000.0
陕西省咸阳市渭城区,2017,3039200.0
陕西省咸阳市渭城区,2018,3787200.0
陕西省咸阳市渭城区,2019,2565900.0
陕西省咸阳市渭城区,2020,2745700.0
陕西省咸阳市三原县,2002,183158.0
陕西省咸阳市三原县,2003,217100.0
陕西省咸阳市三原县,2004,264580.0
陕西省咸阳市三原县,2005,352430.0
陕西省咸阳市三原县,2006,411600.0
陕西省咸阳市三原县,2007,521143.0
陕西省咸阳市三原县,2008,662980.0
陕西省咸阳市三原县,2009,766200.0
陕西省咸阳市三原县,2010,902800.0
陕西省咸阳市三原县,2011,1034000.0
陕西省咸阳市三原县,2012,1204800.0
陕西省咸阳市三原县,2013,1408100.0
陕西省咸阳市三原县,2014,1601300.0
陕西省咸阳市三原县,2015,1776300.0
陕西省咸阳市三原县,2016,1935100.0
陕西省咸阳市三原县,2017,2360900.0
陕西省咸阳市三原县,2018,2397556.0
陕西省咸阳市三原县,2019,2153480.0
陕西省咸阳市三原县,2020,2077589.0
陕西省咸阳市泾阳县,2002,216426.0
陕西省咸阳市泾阳县,2003,224300.0
陕西省咸阳市泾阳县,2004,282660.0
陕西省咸阳市泾阳县,2005,381800.0
陕西省咸阳市泾阳县,2006,432430.0
陕西省咸阳市泾阳县,2007,521962.0
陕西省咸阳市泾阳县,2008,648650.0
陕西省咸阳市泾阳县,2009,740400.0
陕西省咸阳市泾阳县,2010,874000.0
陕西省咸阳市泾阳县,2011,1015200.0
陕西省咸阳市泾阳县,2012,1180200.0
陕西省咸阳市泾阳县,2013,1350100.0
陕西省咸阳市泾阳县,2014,1520300.0
陕西省咸阳市泾阳县,2015,1602300.0
陕西省咸阳市泾阳县,2016,1790400.0
陕西省咸阳市泾阳县,2017,759600.0
陕西省咸阳市泾阳县,2018,754310.0
陕西省咸阳市泾阳县,2019,757300.0
陕西省咸阳市泾阳县,2020,808970.0
陕西省咸阳市乾县,2002,198600.0
陕西省咸阳市乾县,2003,207300.0
陕西省咸阳市乾县,2004,251400.0
陕西省咸阳市乾县,2005,302260.0
陕西省咸阳市乾县,2006,350600.0
陕西省咸阳市乾县,2007,424354.0
陕西省咸阳市乾县,2008,520340.0
陕西省咸阳市乾县,2009,597200.0
陕西省咸阳市乾县,2010,734700.0
陕西省咸阳市乾县,2011,929800.0
陕西省咸阳市乾县,2012,1080900.0
陕西省咸阳市乾县,2013,1272100.0
陕西省咸阳市乾县,2014,1450400.0
陕西省咸阳市乾县,2015,1507400.0
陕西省咸阳市乾县,2016,1623800.0
陕西省咸阳市乾县,2017,1789400.0
陕西省咸阳市乾县,2018,1736460.0
陕西省咸阳市乾县,2019,1716220.0
陕西省咸阳市乾县,2020,1556210.0
陕西省咸阳市礼泉县,2002,188000.0
陕西省咸阳市礼泉县,2003,195900.0
陕西省咸阳市礼泉县,2004,211200.0
陕西省咸阳市礼泉县,2005,268610.0
陕西省咸阳市礼泉县,2006,312100.0
陕西省咸阳市礼泉县,2007,382673.0
陕西省咸阳市礼泉县,2008,476680.0
陕西省咸阳市礼泉县,2009,548500.0
陕西省咸阳市礼泉县,2010,725700.0
陕西省咸阳市礼泉县,2011,932400.0
陕西省咸阳市礼泉县,2012,1086200.0
陕西省咸阳市礼泉县,2013,1278600.0
陕西省咸阳市礼泉县,2014,1450200.0
陕西省咸阳市礼泉县,2015,1518300.0
陕西省咸阳市礼泉县,2016,1641500.0
陕西省咸阳市礼泉县,2017,1741700.0
陕西省咸阳市礼泉县,2018,1605154.0
陕西省咸阳市礼泉县,2019,1535000.0
陕西省咸阳市礼泉县,2020,1561800.0
陕西省咸阳市永寿县,2002,38334.0
陕西省咸阳市永寿县,2003,44400.0
陕西省咸阳市永寿县,2004,57200.0
陕西省咸阳市永寿县,2005,70150.0
陕西省咸阳市永寿县,2006,83440.0
陕西省咸阳市永寿县,2007,106317.0
陕西省咸阳市永寿县,2008,149250.0
陕西省咸阳市永寿县,2009,175200.0
陕西省咸阳市永寿县,2010,230700.0
陕西省咸阳市永寿县,2011,280200.0
陕西省咸阳市永寿县,2012,348700.0
陕西省咸阳市永寿县,2013,413300.0
陕西省咸阳市永寿县,2014,448300.0
陕西省咸阳市永寿县,2015,500000.0
陕西省咸阳市永寿县,2016,586100.0
陕西省咸阳市永寿县,2017,731100.0
陕西省咸阳市永寿县,2018,854257.0
陕西省咸阳市永寿县,2019,843570.0
陕西省咸阳市永寿县,2020,846230.0
陕西省咸阳市长武县,2002,33960.0
陕西省咸阳市长武县,2003,40700.0
陕西省咸阳市长武县,2004,48000.0
陕西省咸阳市长武县,2005,70800.0
陕西省咸阳市长武县,2006,76140.0
陕西省咸阳市长武县,2007,101369.0
陕西省咸阳市长武县,2008,160490.0
陕西省咸阳市长武县,2009,178000.0
陕西省咸阳市长武县,2010,249500.0
陕西省咸阳市长武县,2011,349800.0
陕西省咸阳市长武县,2012,446200.0
陕西省咸阳市长武县,2013,525800.0
陕西省咸阳市长武县,2014,606100.0
陕西省咸阳市长武县,2015,688300.0
陕西省咸阳市长武县,2016,730000.0
陕西省咸阳市长武县,2017,959200.0
陕西省咸阳市长武县,2018,1004600.0
陕西省咸阳市长武县,2019,1022450.0
陕西省咸阳市长武县,2020,991500.0
陕西省咸阳市旬邑县,2002,47178.0
陕西省咸阳市旬邑县,2003,52900.0
陕西省咸阳市旬邑县,2004,65800.0
陕西省咸阳市旬邑县,2005,114180.0
陕西省咸阳市旬邑县,2006,129800.0
陕西省咸阳市旬邑县,2007,188532.0
陕西省咸阳市旬邑县,2008,286060.0
陕西省咸阳市旬邑县,2009,347000.0
陕西省咸阳市旬邑县,2010,493200.0
陕西省咸阳市旬邑县,2011,683600.0
陕西省咸阳市旬邑县,2012,868400.0
陕西省咸阳市旬邑县,2013,1022800.0
陕西省咸阳市旬邑县,2014,1160200.0
陕西省咸阳市旬邑县,2015,1049230.0
陕西省咸阳市旬邑县,2016,1066300.0
陕西省咸阳市旬邑县,2017,1220200.0
陕西省咸阳市旬邑县,2018,965846.0
陕西省咸阳市旬邑县,2019,883870.0
陕西省咸阳市旬邑县,2020,892100.0
陕西省咸阳市淳化县,2002,51900.0
陕西省咸阳市淳化县,2003,54300.0
陕西省咸阳市淳化县,2004,72300.0
陕西省咸阳市淳化县,2005,99270.0
陕西省咸阳市淳化县,2006,109700.0
陕西省咸阳市淳化县,2007,153674.0
陕西省咸阳市淳化县,2008,207920.0
陕西省咸阳市淳化县,2009,249080.0
陕西省咸阳市淳化县,2010,322200.0
陕西省咸阳市淳化县,2011,368000.0
陕西省咸阳市淳化县,2012,426700.0
陕西省咸阳市淳化县,2013,502500.0
陕西省咸阳市淳化县,2014,535400.0
陕西省咸阳市淳化县,2015,573800.0
陕西省咸阳市淳化县,2016,649100.0
陕西省咸阳市淳化县,2017,747800.0
陕西省咸阳市淳化县,2018,760800.0
陕西省咸阳市淳化县,2019,775200.0
陕西省咸阳市淳化县,2020,820170.0
陕西省咸阳市武功县,2002,141200.0
陕西省咸阳市武功县,2003,144500.0
陕西省咸阳市武功县,2004,161500.0
陕西省咸阳市武功县,2005,228090.0
陕西省咸阳市武功县,2006,263600.0
陕西省咸阳市武功县,2007,327360.0
陕西省咸阳市武功县,2008,400660.0
陕西省咸阳市武功县,2009,447200.0
陕西省咸阳市武功县,2010,555200.0
陕西省咸阳市武功县,2011,636000.0
陕西省咸阳市武功县,2012,741400.0
陕西省咸阳市武功县,2013,959400.0
陕西省咸阳市武功县,2014,1100400.0
陕西省咸阳市武功县,2015,1124500.0
陕西省咸阳市武功县,2016,1232500.0
陕西省咸阳市武功县,2017,1409000.0
陕西省咸阳市武功县,2018,1412380.0
陕西省咸阳市武功县,2019,1531550.0
陕西省咸阳市武功县,2020,1545850.0
陕西省咸阳市兴平市,2000,201900.0
陕西省咸阳市兴平市,2001,208800.0
陕西省咸阳市兴平市,2002,255000.0
陕西省咸阳市兴平市,2003,251100.0
陕西省咸阳市兴平市,2004,301700.0
陕西省咸阳市兴平市,2005,465970.0
陕西省咸阳市兴平市,2006,510800.0
陕西省咸阳市兴平市,2007,612425.0
陕西省咸阳市兴平市,2008,771810.0
陕西省咸阳市兴平市,2009,937610.0
陕西省咸阳市兴平市,2010,1071500.0
陕西省咸阳市兴平市,2011,1250000.0
陕西省咸阳市兴平市,2012,1452000.0
陕西省咸阳市兴平市,2013,1752200.0
陕西省咸阳市兴平市,2014,1827700.0
陕西省咸阳市兴平市,2015,1916993.0
陕西省咸阳市兴平市,2016,2176700.0
陕西省咸阳市兴平市,2017,2411100.0
陕西省咸阳市兴平市,2018,2483302.0
陕西省咸阳市兴平市,2019,2416440.0
陕西省咸阳市兴平市,2020,2421100.0
陕西省咸阳市彬州市,2002,74992.0
陕西省咸阳市彬州市,2003,87100.0
陕西省咸阳市彬州市,2004,101110.0
陕西省咸阳市彬州市,2005,144480.0
陕西省咸阳市彬州市,2006,180580.0
陕西省咸阳市彬州市,2007,244816.0
陕西省咸阳市彬州市,2008,440760.0
陕西省咸阳市彬州市,2009,600600.0
陕西省咸阳市彬州市,2010,801700.0
陕西省咸阳市彬州市,2011,1061000.0
陕西省咸阳市彬州市,2012,1361800.0
陕西省咸阳市彬州市,2013,1654300.0
陕西省咸阳市彬州市,2014,1860900.0
陕西省咸阳市彬州市,2015,1700100.0
陕西省咸阳市彬州市,2016,1888200.0
陕西省咸阳市彬州市,2017,2136200.0
陕西省咸阳市彬州市,2018,2171140.0
陕西省咸阳市彬州市,2019,2311030.0
陕西省咸阳市彬州市,2020,2161430.0
陕西省渭南市临渭区,2009,1418300.0
陕西省渭南市临渭区,2010,1735300.0
陕西省渭南市临渭区,2011,2202600.0
陕西省渭南市临渭区,2012,2625200.0
陕西省渭南市临渭区,2013,2737400.0
陕西省渭南市临渭区,2014,3037900.0
陕西省渭南市临渭区,2015,3068100.0
陕西省渭南市临渭区,2016,3326700.0
陕西省渭南市临渭区,2017,3705200.0
陕西省渭南市临渭区,2018,4196400.0
陕西省渭南市临渭区,2019,4276100.0
陕西省渭南市临渭区,2020,4418900.0
陕西省渭南市华州区,2002,102937.0
陕西省渭南市华州区,2003,105100.0
陕西省渭南市华州区,2004,145135.0
陕西省渭南市华州区,2005,360600.0
陕西省渭南市华州区,2006,372600.0
陕西省渭南市华州区,2007,428160.0
陕西省渭南市华州区,2008,511040.0
陕西省渭南市华州区,2009,647600.0
陕西省渭南市华州区,2010,770100.0
陕西省渭南市华州区,2011,921300.0
陕西省渭南市华州区,2012,1106900.0
陕西省渭南市华州区,2013,1144300.0
陕西省渭南市华州区,2014,1157500.0
陕西省渭南市华州区,2015,1080300.0
陕西省渭南市华州区,2016,882200.0
陕西省渭南市华州区,2017,949800.0
陕西省渭南市华州区,2018,756097.0
陕西省渭南市华州区,2019,993373.0
陕西省渭南市华州区,2020,965843.0
陕西省渭南市潼关县,2002,75413.0
陕西省渭南市潼关县,2003,81600.0
陕西省渭南市潼关县,2004,91555.0
陕西省渭南市潼关县,2005,76540.0
陕西省渭南市潼关县,2006,78200.0
陕西省渭南市潼关县,2007,88200.0
陕西省渭南市潼关县,2008,130600.0
陕西省渭南市潼关县,2009,170000.0
陕西省渭南市潼关县,2010,203000.0
陕西省渭南市潼关县,2011,268000.0
陕西省渭南市潼关县,2012,328000.0
陕西省渭南市潼关县,2013,387500.0
陕西省渭南市潼关县,2014,411000.0
陕西省渭南市潼关县,2015,365500.0
陕西省渭南市潼关县,2016,369000.0
陕西省渭南市潼关县,2017,457700.0
陕西省渭南市潼关县,2018,403487.0
陕西省渭南市潼关县,2019,441972.0
陕西省渭南市潼关县,2020,440851.0
陕西省渭南市大荔县,2002,204503.0
陕西省渭南市大荔县,2003,229000.0
陕西省渭南市大荔县,2004,259800.0
陕西省渭南市大荔县,2005,269600.0
陕西省渭南市大荔县,2006,305580.0
陕西省渭南市大荔县,2007,352800.0
陕西省渭南市大荔县,2008,430560.0
陕西省渭南市大荔县,2009,521300.0
陕西省渭南市大荔县,2010,637900.0
陕西省渭南市大荔县,2011,812300.0
陕西省渭南市大荔县,2012,1005800.0
陕西省渭南市大荔县,2013,1098400.0
陕西省渭南市大荔县,2014,1123700.0
陕西省渭南市大荔县,2015,1047300.0
陕西省渭南市大荔县,2016,1159500.0
陕西省渭南市大荔县,2017,1620400.0
陕西省渭南市大荔县,2018,1505775.0
陕西省渭南市大荔县,2019,1685611.0
陕西省渭南市大荔县,2020,1755100.0
陕西省渭南市合阳县,2002,94850.0
陕西省渭南市合阳县,2003,107100.0
陕西省渭南市合阳县,2004,126990.0
陕西省渭南市合阳县,2005,142500.0
陕西省渭南市合阳县,2006,169320.0
陕西省渭南市合阳县,2007,202300.0
陕西省渭南市合阳县,2008,237660.0
陕西省渭南市合阳县,2009,328700.0
陕西省渭南市合阳县,2010,402700.0
陕西省渭南市合阳县,2011,506900.0
陕西省渭南市合阳县,2012,601000.0
陕西省渭南市合阳县,2013,678500.0
陕西省渭南市合阳县,2014,713900.0
陕西省渭南市合阳县,2015,753100.0
陕西省渭南市合阳县,2016,784700.0
陕西省渭南市合阳县,2017,924500.0
陕西省渭南市合阳县,2018,971800.0
陕西省渭南市合阳县,2019,1049762.0
陕西省渭南市合阳县,2020,1129682.0
陕西省渭南市澄城县,2002,131000.0
陕西省渭南市澄城县,2003,140300.0
陕西省渭南市澄城县,2004,158800.0
陕西省渭南市澄城县,2005,188900.0
陕西省渭南市澄城县,2006,210200.0
陕西省渭南市澄城县,2007,245140.0
陕西省渭南市澄城县,2008,293250.0
陕西省渭南市澄城县,2009,368100.0
陕西省渭南市澄城县,2010,501600.0
陕西省渭南市澄城县,2011,654900.0
陕西省渭南市澄城县,2012,770700.0
陕西省渭南市澄城县,2013,830100.0
陕西省渭南市澄城县,2014,852900.0
陕西省渭南市澄城县,2015,822600.0
陕西省渭南市澄城县,2016,790400.0
陕西省渭南市澄城县,2017,856900.0
陕西省渭南市澄城县,2018,878458.0
陕西省渭南市澄城县,2019,984934.0
陕西省渭南市澄城县,2020,1035419.0
陕西省渭南市蒲城县,2002,270593.0
陕西省渭南市蒲城县,2003,307900.0
陕西省渭南市蒲城县,2004,349400.0
陕西省渭南市蒲城县,2005,375700.0
陕西省渭南市蒲城县,2006,433100.0
陕西省渭南市蒲城县,2007,490500.0
陕西省渭南市蒲城县,2008,575100.0
陕西省渭南市蒲城县,2009,694900.0
陕西省渭南市蒲城县,2010,838600.0
陕西省渭南市蒲城县,2011,1110800.0
陕西省渭南市蒲城县,2012,1300100.0
陕西省渭南市蒲城县,2013,1418700.0
陕西省渭南市蒲城县,2014,1516200.0
陕西省渭南市蒲城县,2015,1551600.0
陕西省渭南市蒲城县,2016,1631300.0
陕西省渭南市蒲城县,2017,1815300.0
陕西省渭南市蒲城县,2018,1906335.0
陕西省渭南市蒲城县,2019,1941567.0
陕西省渭南市蒲城县,2020,2035357.0
陕西省渭南市白水县,2002,72476.0
陕西省渭南市白水县,2003,79400.0
陕西省渭南市白水县,2004,89100.0
陕西省渭南市白水县,2005,135000.0
陕西省渭南市白水县,2006,163300.0
陕西省渭南市白水县,2007,186270.0
陕西省渭南市白水县,2008,228200.0
陕西省渭南市白水县,2009,283600.0
陕西省渭南市白水县,2010,378500.0
陕西省渭南市白水县,2011,476900.0
陕西省渭南市白水县,2012,555000.0
陕西省渭南市白水县,2013,612100.0
陕西省渭南市白水县,2014,663000.0
陕西省渭南市白水县,2015,615400.0
陕西省渭南市白水县,2016,629700.0
陕西省渭南市白水县,2017,722300.0
陕西省渭南市白水县,2018,774973.0
陕西省渭南市白水县,2019,845257.0
陕西省渭南市白水县,2020,841442.0
陕西省渭南市富平县,2002,203374.0
陕西省渭南市富平县,2003,223700.0
陕西省渭南市富平县,2004,261036.0
陕西省渭南市富平县,2005,252270.0
陕西省渭南市富平县,2006,288700.0
陕西省渭南市富平县,2007,333800.0
陕西省渭南市富平县,2008,424460.0
陕西省渭南市富平县,2009,500100.0
陕西省渭南市富平县,2010,604300.0
陕西省渭南市富平县,2011,800100.0
陕西省渭南市富平县,2012,1001000.0
陕西省渭南市富平县,2013,1201200.0
陕西省渭南市富平县,2014,1355100.0
陕西省渭南市富平县,2015,1303500.0
陕西省渭南市富平县,2016,1373000.0
陕西省渭南市富平县,2017,1444800.0
陕西省渭南市富平县,2018,1659967.0
陕西省渭南市富平县,2019,1839644.0
陕西省渭南市富平县,2020,1930770.0
陕西省渭南市韩城市,2000,177700.0
陕西省渭南市韩城市,2001,200900.0
陕西省渭南市韩城市,2002,202759.0
陕西省渭南市韩城市,2003,291200.0
陕西省渭南市韩城市,2004,426315.0
陕西省渭南市韩城市,2005,528500.0
陕西省渭南市韩城市,2006,652600.0
陕西省渭南市韩城市,2007,751800.0
陕西省渭南市韩城市,2008,944020.0
陕西省渭南市韩城市,2009,1207100.0
陕西省渭南市韩城市,2010,1452200.0
陕西省渭南市韩城市,2011,1972800.0
陕西省渭南市韩城市,2012,2332200.0
陕西省渭南市韩城市,2013,2820600.0
陕西省渭南市韩城市,2014,3030100.0
陕西省渭南市韩城市,2015,3112900.0
陕西省渭南市韩城市,2016,3203800.0
陕西省渭南市韩城市,2017,3490000.0
陕西省渭南市韩城市,2018,3689941.0
陕西省渭南市韩城市,2019,3518557.0
陕西省渭南市韩城市,2020,3384402.0
陕西省渭南市华阴市,2000,89900.0
陕西省渭南市华阴市,2001,96900.0
陕西省渭南市华阴市,2002,105474.0
陕西省渭南市华阴市,2003,117300.0
陕西省渭南市华阴市,2004,136858.0
陕西省渭南市华阴市,2005,198400.0
陕西省渭南市华阴市,2006,205730.0
陕西省渭南市华阴市,2007,232560.0
陕西省渭南市华阴市,2008,273810.0
陕西省渭南市华阴市,2009,404900.0
陕西省渭南市华阴市,2010,487500.0
陕西省渭南市华阴市,2011,583100.0
陕西省渭南市华阴市,2012,676300.0
陕西省渭南市华阴市,2013,740600.0
陕西省渭南市华阴市,2014,783500.0
陕西省渭南市华阴市,2015,804200.0
陕西省渭南市华阴市,2016,700200.0
陕西省渭南市华阴市,2017,849600.0
陕西省渭南市华阴市,2018,911614.0
陕西省渭南市华阴市,2019,707898.0
陕西省渭南市华阴市,2020,724847.0
陕西省延安市宝塔区,2009,1251800.0
陕西省延安市宝塔区,2010,1463800.0
陕西省延安市宝塔区,2011,1728300.0
陕西省延安市宝塔区,2012,2033100.0
陕西省延安市宝塔区,2013,2165700.0
陕西省延安市宝塔区,2014,2433900.0
陕西省延安市宝塔区,2015,2694000.0
陕西省延安市宝塔区,2016,2551300.0
陕西省延安市宝塔区,2017,2912300.0
陕西省延安市宝塔区,2018,3289500.0
陕西省延安市宝塔区,2019,3639100.0
陕西省延安市宝塔区,2020,3685400.0
陕西省延安市安塞区,2002,73762.0
陕西省延安市安塞区,2003,85760.0
陕西省延安市安塞区,2004,108410.0
陕西省延安市安塞区,2005,136595.0
陕西省延安市安塞区,2006,169290.0
陕西省延安市安塞区,2007,643080.0
陕西省延安市安塞区,2008,799420.0
陕西省延安市安塞区,2009,641200.0
陕西省延安市安塞区,2010,722400.0
陕西省延安市安塞区,2011,947600.0
陕西省延安市安塞区,2012,1057500.0
陕西省延安市安塞区,2013,1043200.0
陕西省延安市安塞区,2014,1064400.0
陕西省延安市安塞区,2015,971000.0
陕西省延安市安塞区,2016,766700.0
陕西省延安市安塞区,2017,913000.0
陕西省延安市安塞区,2018,1072200.0
陕西省延安市安塞区,2019,1146310.0
陕西省延安市安塞区,2020,1112604.0
陕西省延安市延长县,2002,35782.0
陕西省延安市延长县,2003,39644.0
陕西省延安市延长县,2004,49425.0
陕西省延安市延长县,2005,81004.0
陕西省延安市延长县,2006,94031.0
陕西省延安市延长县,2007,189021.0
陕西省延安市延长县,2008,223930.0
陕西省延安市延长县,2009,223100.0
陕西省延安市延长县,2010,254800.0
陕西省延安市延长县,2011,296000.0
陕西省延安市延长县,2012,340900.0
陕西省延安市延长县,2013,376700.0
陕西省延安市延长县,2014,410900.0
陕西省延安市延长县,2015,430000.0
陕西省延安市延长县,2016,378200.0
陕西省延安市延长县,2017,459900.0
陕西省延安市延长县,2018,540779.0
陕西省延安市延长县,2019,528700.0
陕西省延安市延长县,2020,540600.0
陕西省延安市延川县,2002,239265.0
陕西省延安市延川县,2003,307931.0
陕西省延安市延川县,2004,425036.0
陕西省延安市延川县,2005,792622.0
陕西省延安市延川县,2006,1043884.0
陕西省延安市延川县,2007,443095.0
陕西省延安市延川县,2008,504700.0
陕西省延安市延川县,2009,525300.0
陕西省延安市延川县,2010,650500.0
陕西省延安市延川县,2011,812600.0
陕西省延安市延川县,2012,823800.0
陕西省延安市延川县,2013,945600.0
陕西省延安市延川县,2014,1001700.0
陕西省延安市延川县,2015,704400.0
陕西省延安市延川县,2016,681100.0
陕西省延安市延川县,2017,806500.0
陕西省延安市延川县,2018,1143557.0
陕西省延安市延川县,2019,994370.0
陕西省延安市延川县,2020,1017800.0
陕西省延安市志丹县,2002,80273.0
陕西省延安市志丹县,2003,100928.0
陕西省延安市志丹县,2004,140741.0
陕西省延安市志丹县,2005,234888.0
陕西省延安市志丹县,2006,343114.0
陕西省延安市志丹县,2007,1262593.0
陕西省延安市志丹县,2008,1461670.0
陕西省延安市志丹县,2009,1210800.0
陕西省延安市志丹县,2010,1386300.0
陕西省延安市志丹县,2011,1672800.0
陕西省延安市志丹县,2012,1759800.0
陕西省延安市志丹县,2013,1678900.0
陕西省延安市志丹县,2014,1666200.0
陕西省延安市志丹县,2015,1341400.0
陕西省延安市志丹县,2016,1075900.0
陕西省延安市志丹县,2017,1329900.0
陕西省延安市志丹县,2018,1499800.0
陕西省延安市志丹县,2019,1615520.0
陕西省延安市志丹县,2020,1416695.0
陕西省延安市吴起县,2002,59323.0
陕西省延安市吴起县,2003,67795.0
陕西省延安市吴起县,2004,91795.0
陕西省延安市吴起县,2005,210992.0
陕西省延安市吴起县,2006,283119.0
陕西省延安市吴起县,2007,654952.0
陕西省延安市吴起县,2008,808470.0
陕西省延安市吴起县,2009,818700.0
陕西省延安市吴起县,2010,1209300.0
陕西省延安市吴起县,2011,1716100.0
陕西省延安市吴起县,2012,2010700.0
陕西省延安市吴起县,2013,2097000.0
陕西省延安市吴起县,2014,2115100.0
陕西省延安市吴起县,2015,1404700.0
陕西省延安市吴起县,2016,1086500.0
陕西省延安市吴起县,2017,1353400.0
陕西省延安市吴起县,2018,1506676.0
陕西省延安市吴起县,2019,1787260.0
陕西省延安市吴起县,2020,1501324.0
陕西省延安市甘泉县,2002,36632.0
陕西省延安市甘泉县,2003,43330.0
陕西省延安市甘泉县,2004,54788.0
陕西省延安市甘泉县,2005,100115.0
陕西省延安市甘泉县,2006,115720.0
陕西省延安市甘泉县,2007,145573.0
陕西省延安市甘泉县,2008,181060.0
陕西省延安市甘泉县,2009,180800.0
陕西省延安市甘泉县,2010,206000.0
陕西省延安市甘泉县,2011,183100.0
陕西省延安市甘泉县,2012,205000.0
陕西省延安市甘泉县,2013,213000.0
陕西省延安市甘泉县,2014,224400.0
陕西省延安市甘泉县,2015,216200.0
陕西省延安市甘泉县,2016,205800.0
陕西省延安市甘泉县,2017,234000.0
陕西省延安市甘泉县,2018,266538.0
陕西省延安市甘泉县,2019,290770.0
陕西省延安市甘泉县,2020,288399.0
陕西省延安市富县,2002,41386.0
陕西省延安市富县,2003,46908.0
陕西省延安市富县,2004,59499.0
陕西省延安市富县,2005,78826.0
陕西省延安市富县,2006,94410.0
陕西省延安市富县,2007,86598.0
陕西省延安市富县,2008,109510.0
陕西省延安市富县,2009,145600.0
陕西省延安市富县,2010,193900.0
陕西省延安市富县,2011,253200.0
陕西省延安市富县,2012,301200.0
陕西省延安市富县,2013,324900.0
陕西省延安市富县,2014,389500.0
陕西省延安市富县,2015,409500.0
陕西省延安市富县,2016,447100.0
陕西省延安市富县,2017,529100.0
陕西省延安市富县,2018,626780.0
陕西省延安市富县,2019,663700.0
陕西省延安市富县,2020,723705.0
陕西省延安市洛川县,2002,176688.0
陕西省延安市洛川县,2003,198992.0
陕西省延安市洛川县,2004,313881.0
陕西省延安市洛川县,2005,466334.0
陕西省延安市洛川县,2006,534513.0
陕西省延安市洛川县,2007,835396.0
陕西省延安市洛川县,2008,923559.0
陕西省延安市洛川县,2009,978800.0
陕西省延安市洛川县,2010,1281500.0
陕西省延安市洛川县,2011,1770200.0
陕西省延安市洛川县,2012,2130400.0
陕西省延安市洛川县,2013,2473400.0
陕西省延安市洛川县,2014,2294400.0
陕西省延安市洛川县,2015,1854800.0
陕西省延安市洛川县,2016,1517300.0
陕西省延安市洛川县,2017,1497800.0
陕西省延安市洛川县,2018,2439861.0
陕西省延安市洛川县,2019,2438730.0
陕西省延安市洛川县,2020,2416417.0
陕西省延安市宜川县,2002,23964.0
陕西省延安市宜川县,2003,26119.0
陕西省延安市宜川县,2004,30855.0
陕西省延安市宜川县,2005,37456.0
陕西省延安市宜川县,2006,43201.0
陕西省延安市宜川县,2007,49630.0
陕西省延安市宜川县,2008,68598.0
陕西省延安市宜川县,2009,96600.0
陕西省延安市宜川县,2010,132400.0
陕西省延安市宜川县,2011,157400.0
陕西省延安市宜川县,2012,185800.0
陕西省延安市宜川县,2013,207800.0
陕西省延安市宜川县,2014,227200.0
陕西省延安市宜川县,2015,253200.0
陕西省延安市宜川县,2016,279200.0
陕西省延安市宜川县,2017,303200.0
陕西省延安市宜川县,2018,362603.0
陕西省延安市宜川县,2019,377830.0
陕西省延安市宜川县,2020,424045.0
陕西省延安市黄龙县,2002,14364.0
陕西省延安市黄龙县,2003,16250.0
陕西省延安市黄龙县,2004,17726.0
陕西省延安市黄龙县,2005,22641.0
陕西省延安市黄龙县,2006,25395.0
陕西省延安市黄龙县,2007,31020.0
陕西省延安市黄龙县,2008,40050.0
陕西省延安市黄龙县,2009,55100.0
陕西省延安市黄龙县,2010,63500.0
陕西省延安市黄龙县,2011,76400.0
陕西省延安市黄龙县,2012,88600.0
陕西省延安市黄龙县,2013,101600.0
陕西省延安市黄龙县,2014,111100.0
陕西省延安市黄龙县,2015,132700.0
陕西省延安市黄龙县,2016,139600.0
陕西省延安市黄龙县,2017,154200.0
